city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Othello,Othello,WA,Washington,53001,Adams,46.8221,-119.1653,8582,828.2,shape,FALSE,TRUE,America/Los_Angeles,3,99344,1840019862
Gering,Gering,NE,Nebraska,31157,Scotts Bluff,41.8275,-103.6622,8582,597.1,shape,FALSE,TRUE,America/Denver,3,69341,1840008139
Gonzales,Gonzales,CA,California,6053,Monterey,36.5055,-121.4427,8581,1731.6,shape,FALSE,TRUE,America/Los_Angeles,3,93926,1840020355
Lamesa,Lamesa,TX,Texas,48115,Dawson,32.7333,-101.9541,8571,647.9,shape,FALSE,TRUE,America/Chicago,3,79331,1840020725
Oak Island,Oak Island,NC,North Carolina,37019,Brunswick,33.9434,-78.1366,8564,171.6,shape,FALSE,TRUE,America/New_York,3,28465 28422,1840016688
Kings Grant,Kings Grant,NC,North Carolina,37129,New Hanover,34.2664,-77.8659,8561,728.1,shape,FALSE,FALSE,America/New_York,3,28405,1840032902
Paloma Creek South,Paloma Creek South,TX,Texas,48121,Denton,33.21,-96.9325,8558,2625.6,shape,FALSE,TRUE,America/Chicago,2,75068,1840041381
Merrydale,Merrydale,LA,Louisiana,22033,East Baton Rouge,30.4998,-91.1081,8557,778.6,shape,FALSE,FALSE,America/Chicago,3,70812,1840013940
Independence,Independence,KS,Kansas,20125,Montgomery,37.2119,-95.7327,8556,430.7,shape,FALSE,TRUE,America/Chicago,3,67301,1840001708
Closter,Closter,NJ,New Jersey,34003,Bergen,40.9733,-73.9604,8555,1045.2,shape,FALSE,TRUE,America/New_York,3,7624,1840003538
Arab,Arab,AL,Alabama,1095,Marshall,34.3309,-86.4991,8552,247.9,shape,FALSE,TRUE,America/Chicago,3,35016,1840013600
Dunn,Dunn,NC,North Carolina,37085,Harnett,35.3114,-78.6129,8549,472.8,shape,FALSE,TRUE,America/New_York,3,28334 28335,1840013434
West Long Branch,West Long Branch,NJ,New Jersey,34025,Monmouth,40.2883,-74.0185,8547,1155.5,shape,FALSE,TRUE,America/New_York,3,7764,1840001370
Milton,Milton,WA,Washington,53053,Pierce,47.2524,-122.3153,8543,1186.7,shape,FALSE,TRUE,America/Los_Angeles,3,98354,1840019857
Glenwood,Glenwood,IL,Illinois,17031,Cook,41.541,-87.6118,8542,1010.4,shape,FALSE,TRUE,America/Chicago,3,60425,1840011281
Arizona City,Arizona City,AZ,Arizona,4021,Pinal,32.7506,-111.6707,8541,537.7,shape,FALSE,FALSE,America/Phoenix,3,85193 85123,1840018030
Perryville,Perryville,MO,Missouri,29157,Perry,37.7263,-89.8759,8536,403.9,shape,FALSE,TRUE,America/Chicago,3,63775 63776,1840009871
Folsom,Folsom,PA,Pennsylvania,42045,Delaware,39.8924,-75.3287,8535,2637.1,shape,FALSE,FALSE,America/New_York,2,19033 19081,1840034970
York,York,SC,South Carolina,45091,York,34.9967,-81.2341,8534,388.6,shape,FALSE,TRUE,America/New_York,3,29745,1840015489
Montecito,Montecito,CA,California,6083,Santa Barbara,34.4384,-119.6309,8529,358.8,shape,FALSE,FALSE,America/Los_Angeles,3,93108 93150,1840019182
Severance,Severance,CO,Colorado,8123,Weld,40.5265,-104.865,8526,361.3,shape,FALSE,TRUE,America/Denver,3,80546 80550 80615 80610,1840022400
Malverne,Malverne,NY,New York,36059,Nassau,40.6746,-73.6721,8526,3111.6,shape,FALSE,TRUE,America/New_York,2,11565,1840005305
Sallisaw,Sallisaw,OK,Oklahoma,40135,Sequoyah,35.4606,-94.8072,8524,237.8,shape,FALSE,TRUE,America/Chicago,3,74955,1840021749
Lewistown,Lewistown,PA,Pennsylvania,42087,Mifflin,40.5964,-77.573,8522,1620.6,shape,FALSE,TRUE,America/New_York,3,17044,1840003592
Delavan,Delavan,WI,Wisconsin,55127,Walworth,42.6282,-88.6323,8519,443.9,shape,FALSE,TRUE,America/Chicago,3,53115,1840002483
Evergreen,Evergreen,MT,Montana,30029,Flathead,48.2308,-114.27,8514,384.4,shape,FALSE,FALSE,America/Denver,3,59901,1840017297
Sutherlin,Sutherlin,OR,Oregon,41019,Douglas,43.3882,-123.3242,8513,537.8,shape,FALSE,TRUE,America/Los_Angeles,3,97479,1840021274
Richland Hills,Richland Hills,TX,Texas,48439,Tarrant,32.8095,-97.2273,8513,1048.4,shape,FALSE,TRUE,America/Chicago,3,76118 76181,1840020700
Whitehouse,Whitehouse,TX,Texas,48423,Smith,32.2222,-95.221,8512,598,shape,FALSE,TRUE,America/Chicago,3,75791,1840022077
Altoona,Altoona,WI,Wisconsin,55035,Eau Claire,44.8029,-91.4385,8506,692.1,shape,FALSE,TRUE,America/Chicago,3,54720 54701,1840002295
Old Forge,Old Forge,PA,Pennsylvania,42069,Lackawanna,41.3704,-75.7409,8506,958.3,shape,FALSE,TRUE,America/New_York,3,18518,1840003387
Clinton,Clinton,OK,Oklahoma,40039,Custer,35.5069,-98.9706,8499,329.9,shape,FALSE,TRUE,America/Chicago,3,73601,1840019108
Corrales,Corrales,NM,New Mexico,35043,Sandoval,35.2366,-106.6191,8495,304,shape,FALSE,TRUE,America/Denver,3,87048 87103,1840022681
Center Line,Center Line,MI,Michigan,26099,Macomb,42.4805,-83.0274,8493,1871.1,shape,FALSE,TRUE,America/Detroit,3,48015,1840002419
Livingston,Livingston,MT,Montana,30067,Park,45.6665,-110.5539,8489,548.2,shape,FALSE,TRUE,America/Denver,3,59047,1840019906
Barre,Barre,VT,Vermont,50023,Washington,44.1998,-72.5085,8488,821.9,shape,FALSE,TRUE,America/New_York,3,5641,1840002186
Stevensville,Stevensville,MD,Maryland,24035,Queen Anne's,38.9745,-76.3184,8485,509.5,shape,FALSE,FALSE,America/New_York,3,21666,1840005897
Village of Waukesha,Village of Waukesha,WI,Wisconsin,55133,Waukesha,42.9601,-88.248,8480,159.1,shape,FALSE,TRUE,America/Chicago,4,53189,1840000024
Crestwood Village,Crestwood Village,NJ,New Jersey,34029,Ocean,39.9568,-74.3524,8479,766,shape,FALSE,FALSE,America/New_York,3,8759,1840005527
Ellsworth,Ellsworth,ME,Maine,23009,Hancock,44.5847,-68.4875,8478,41.3,shape,FALSE,TRUE,America/New_York,3,4605,1840000281
North Kensington,North Kensington,MD,Maryland,24031,Montgomery,39.0393,-77.0723,8473,2187.5,shape,FALSE,FALSE,America/New_York,2,20895 20902,1840031382
La Cresta,La Cresta,CA,California,6029,Kern,35.3972,-118.9892,8468,3124.5,shape,FALSE,FALSE,America/Los_Angeles,2,93305,1840147387
Druid Hills,Druid Hills,GA,Georgia,13089,DeKalb,33.7842,-84.3272,8467,1099.2,shape,FALSE,FALSE,America/New_York,3,30307 30306,1840013092
Westwego,Westwego,LA,Louisiana,22051,Jefferson,29.9058,-90.1434,8466,1049,shape,FALSE,TRUE,America/Chicago,3,70094 70096,1840015937
Atmore,Atmore,AL,Alabama,1053,Escambia,31.0927,-87.4762,8465,149.5,shape,FALSE,TRUE,America/Chicago,3,36503 36502 36504,1840013888
Georgetown,Georgetown,SC,South Carolina,45043,Georgetown,33.3594,-79.2958,8465,467.4,shape,FALSE,TRUE,America/New_York,3,29440 29442,1840013743
Skiatook,Skiatook,OK,Oklahoma,40143,Tulsa,36.3699,-95.9856,8463,238.2,shape,FALSE,TRUE,America/Chicago,3,74070,1840022597
Sitka,Sitka,AK,Alaska,2220,Sitka,57.2401,-135.3152,8462,1.1,shape,FALSE,TRUE,America/Sitka,3,99835,1840023319
Conover,Conover,NC,North Carolina,37035,Catawba,35.7154,-81.2174,8457,292.3,shape,FALSE,TRUE,America/New_York,3,28613,1840014522
Hastings-on-Hudson,Hastings-on-Hudson,NY,New York,36119,Westchester,40.9904,-73.8799,8456,1649.8,shape,FALSE,TRUE,America/New_York,3,10706,1840004932
Pleasant Hills,Pleasant Hills,PA,Pennsylvania,42003,Allegheny,40.3298,-79.9596,8456,1176.1,shape,FALSE,TRUE,America/New_York,3,15236,1840001255
Valley Center,Valley Center,KS,Kansas,20173,Sedgwick,37.8332,-97.3646,8448,459,shape,FALSE,TRUE,America/Chicago,3,67147,1840010848
Edgewood,Edgewood,KY,Kentucky,21117,Kenton,39.0092,-84.5604,8447,765.2,shape,FALSE,TRUE,America/New_York,3,41017,1840013166
Beebe,Beebe,AR,Arkansas,5145,White,35.0713,-91.8998,8447,322.3,shape,FALSE,TRUE,America/Chicago,3,72012,1840013439
Monticello,Monticello,AR,Arkansas,5043,Drew,33.6257,-91.7934,8443,303.9,shape,FALSE,TRUE,America/Chicago,3,71655 71656 71657,1840014805
Los Altos Hills,Los Altos Hills,CA,California,6085,Santa Clara,37.3669,-122.1387,8441,359.5,shape,FALSE,TRUE,America/Los_Angeles,3,94022 94024,1840021574
Milliken,Milliken,CO,Colorado,8123,Weld,40.3115,-104.8561,8438,254.2,shape,FALSE,TRUE,America/Denver,3,80543 80651 80534,1840022397
Miles City,Miles City,MT,Montana,30017,Custer,46.4059,-105.8385,8432,968.4,shape,FALSE,TRUE,America/Denver,3,59301,1840019878
Northfield,Northfield,NJ,New Jersey,34001,Atlantic,39.3718,-74.5543,8432,908.8,shape,FALSE,TRUE,America/New_York,3,8225,1840001538
Olivette,Olivette,MO,Missouri,29189,St. Louis,38.6724,-90.3786,8431,1175,shape,FALSE,TRUE,America/Chicago,3,63132,1840009743
Black Mountain,Black Mountain,NC,North Carolina,37021,Buncombe,35.6144,-82.3274,8430,485,shape,FALSE,TRUE,America/New_York,3,28711,1840015392
Menominee,Menominee,MI,Michigan,26109,Menominee,45.1221,-87.6234,8429,630.3,shape,FALSE,TRUE,America/Menominee,3,49858,1840002006
Farmingdale,Farmingdale,NY,New York,36059,Nassau,40.7328,-73.4468,8428,2974,shape,FALSE,TRUE,America/New_York,2,11735 11737,1840005285
Murphy,Murphy,MO,Missouri,29099,Jefferson,38.4922,-90.4856,8427,842.2,shape,FALSE,FALSE,America/Chicago,3,63049 63026,1840006236
Millersville,Millersville,PA,Pennsylvania,42071,Lancaster,40.0047,-76.3522,8426,1682.7,shape,FALSE,TRUE,America/New_York,3,17551 17603,1840003722
Crete,Crete,IL,Illinois,17197,Will,41.4401,-87.6235,8425,345.5,shape,FALSE,TRUE,America/Chicago,3,60417,1840011484
Hondo,Hondo,TX,Texas,48325,Medina,29.3531,-99.1616,8424,323.7,shape,FALSE,TRUE,America/Chicago,3,78861,1840020963
Lock Haven,Lock Haven,PA,Pennsylvania,42035,Clinton,41.1365,-77.4521,8422,1302.6,shape,FALSE,TRUE,America/New_York,3,17745,1840003450
Ephrata,Ephrata,WA,Washington,53025,Grant,47.3122,-119.5341,8419,310.2,shape,FALSE,TRUE,America/Los_Angeles,3,98823,1840019813
Providence,Providence,UT,Utah,49005,Cache,41.7035,-111.8123,8418,792.5,shape,FALSE,TRUE,America/Denver,3,84332,1840020115
Virginia,Virginia,MN,Minnesota,27137,St. Louis,47.5168,-92.5127,8415,173.1,shape,FALSE,TRUE,America/Chicago,3,55792 55777,1840009954
Montvale,Montvale,NJ,New Jersey,34003,Bergen,41.0529,-74.0499,8413,807.4,shape,FALSE,TRUE,America/New_York,3,7645,1840000906
Fort Stockton,Fort Stockton,TX,Texas,48371,Pecos,30.8926,-102.8842,8404,584.8,shape,FALSE,TRUE,America/Chicago,3,79735,1840020848
South Lockport,South Lockport,NY,New York,36063,Niagara,43.1366,-78.6855,8403,523.5,shape,FALSE,FALSE,America/New_York,3,14094,1840004271
Jefferson City,Jefferson City,TN,Tennessee,47089,Jefferson,36.1201,-83.4829,8391,464.4,shape,FALSE,TRUE,America/New_York,3,37760,1840014485
Half Moon,Half Moon,NC,North Carolina,37133,Onslow,34.8297,-77.4591,8381,436,shape,FALSE,FALSE,America/New_York,3,28546 28540,1840013556
Kalifornsky,Kalifornsky,AK,Alaska,2122,Kenai Peninsula,60.4417,-151.1972,8380,47.1,shape,FALSE,FALSE,America/Anchorage,3,99610 99611 99669,1840023406
Harrisburg,Harrisburg,IL,Illinois,17165,Saline,37.7374,-88.5457,8380,489.3,shape,FALSE,TRUE,America/Chicago,3,62946,1840007570
Park City,Park City,UT,Utah,49043,Summit,40.6502,-111.5013,8379,158.7,shape,FALSE,TRUE,America/Denver,3,84060 84068,1840020140
Groesbeck,Groesbeck,OH,Ohio,39061,Hamilton,39.229,-84.5959,8379,1102.9,shape,FALSE,FALSE,America/New_York,3,45247 45251 45239,1840005878
West Haven-Sylvan,West Haven-Sylvan,OR,Oregon,41067,Washington,45.5164,-122.7655,8376,1429,shape,FALSE,TRUE,America/Los_Angeles,3,97225 97229,1840074715
Butner,Butner,NC,North Carolina,37077,Granville,36.1285,-78.7501,8374,230.5,shape,FALSE,TRUE,America/New_York,3,27522 27509,1840022665
Tuba City,Tuba City,AZ,Arizona,4005,Coconino,36.125,-111.2467,8372,361.3,shape,FALSE,FALSE,America/Denver,3,86045,1840018972
South Kensington,South Kensington,MD,Maryland,24031,Montgomery,39.0188,-77.0785,8371,1543.9,shape,FALSE,FALSE,America/New_York,3,20895 20814,1840031497
Newton,Newton,NJ,New Jersey,34037,Sussex,41.0534,-74.7527,8370,961.8,shape,FALSE,TRUE,America/New_York,3,7860,1840000786
North Star,North Star,DE,Delaware,10003,New Castle,39.755,-75.7331,8370,475.1,shape,FALSE,FALSE,America/New_York,3,19711,1840028615
Montrose,Montrose,VA,Virginia,51087,Henrico,37.52,-77.3772,8363,1003.2,shape,FALSE,FALSE,America/New_York,3,23223 23231,1840006389
Clinton,Clinton,NC,North Carolina,37163,Sampson,35.0004,-78.3313,8362,423.1,shape,FALSE,TRUE,America/New_York,3,28328 28329,1840014605
Dayton,Dayton,NJ,New Jersey,34023,Middlesex,40.3768,-74.5112,8361,1340.9,shape,FALSE,FALSE,America/New_York,3,8810,1840005414
Shelby,Shelby,OH,Ohio,39139,Richland,40.8847,-82.6578,8360,511.3,shape,FALSE,TRUE,America/New_York,3,44875,1840009369
Eaton,Eaton,OH,Ohio,39135,Preble,39.7506,-84.6342,8360,502.2,shape,FALSE,TRUE,America/New_York,3,45320,1840001519
Lake of the Woods,Lake of the Woods,VA,Virginia,51137,Orange,38.3343,-77.7599,8356,651.4,shape,FALSE,TRUE,America/New_York,3,22508,1840042948
Winnemucca,Winnemucca,NV,Nevada,32013,Humboldt,40.9645,-117.7247,8354,330.2,shape,FALSE,TRUE,America/Los_Angeles,3,89445,1840021334
Flushing,Flushing,MI,Michigan,26049,Genesee,43.0637,-83.8403,8349,892.6,shape,FALSE,TRUE,America/Detroit,3,48433,1840002950
Liberty,Liberty,TX,Texas,48291,Liberty,30.0378,-94.7879,8348,72.4,shape,FALSE,TRUE,America/Chicago,4,77575 77535,1840020965
Minnetrista,Minnetrista,MN,Minnesota,27053,Hennepin,44.9356,-93.7107,8347,123.4,shape,FALSE,TRUE,America/Chicago,3,55331 55364 55375 55359,1840007833
Abingdon,Abingdon,VA,Virginia,51191,Washington,36.709,-81.9713,8346,400.6,shape,FALSE,TRUE,America/New_York,3,24210 24211 24212,1840006529
Kenilworth,Kenilworth,NJ,New Jersey,34039,Union,40.6781,-74.289,8345,1500.9,shape,FALSE,TRUE,America/New_York,3,7033,1840003616
Princeton,Princeton,IN,Indiana,18051,Gibson,38.3553,-87.5784,8344,588.4,shape,FALSE,TRUE,America/Chicago,3,47670,1840009801
Westgate,Westgate,FL,Florida,12099,Palm Beach,26.6994,-80.0989,8340,2120,shape,FALSE,TRUE,America/New_York,2,33409,1840042909
Hampstead,Hampstead,NC,North Carolina,37141,Pender,34.3627,-77.7318,8340,159.1,shape,FALSE,FALSE,America/New_York,3,28443,1840025847
Elwood,Elwood,IN,Indiana,18095,Madison,40.2738,-85.8374,8339,811.4,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46036,1840008364
Cushing,Cushing,OK,Oklahoma,40119,Payne,35.9794,-96.7609,8336,423.8,shape,FALSE,TRUE,America/Chicago,3,74023,1840019062
Lake Geneva,Lake Geneva,WI,Wisconsin,55127,Walworth,42.5824,-88.4281,8335,469,shape,FALSE,TRUE,America/Chicago,3,53147,1840002479
Kronenwetter,Kronenwetter,WI,Wisconsin,55073,Marathon,44.8164,-89.5807,8335,62.4,shape,FALSE,TRUE,America/Chicago,3,54455,1840038099
Trinidad,Trinidad,CO,Colorado,8071,Las Animas,37.1751,-104.4908,8334,342.9,shape,FALSE,TRUE,America/Denver,3,81082,1840021545
Paris,Paris,IL,Illinois,17045,Edgar,39.6148,-87.6903,8331,566.4,shape,FALSE,TRUE,America/Chicago,3,61944,1840009542
Conning Towers Nautilus Park,Conning Towers Nautilus Park,CT,Connecticut,9180,Southeastern Connecticut,41.385,-72.0684,8330,618.6,shape,TRUE,TRUE,America/New_York,3,6340,1840073288
Fort Polk South,Fort Polk South,LA,Louisiana,22115,Vernon,31.0512,-93.2159,8327,523.3,shape,TRUE,TRUE,America/Chicago,3,70656 71459,1840073837
Prien,Prien,LA,Louisiana,22019,Calcasieu,30.1601,-93.2611,8326,603,shape,FALSE,FALSE,America/Chicago,3,70605,1840013963
St. Marys,St. Marys,OH,Ohio,39011,Auglaize,40.5476,-84.3926,8323,688.4,shape,FALSE,TRUE,America/New_York,3,45885,1840009408
Denison,Denison,IA,Iowa,19047,Crawford,42.0162,-95.3528,8316,490.4,shape,FALSE,TRUE,America/Chicago,3,51442,1840007008
Alondra Park,Alondra Park,CA,California,6037,Los Angeles,33.8885,-118.335,8314,2905.7,shape,FALSE,FALSE,America/Los_Angeles,2,90249 90260 90506,1840028356
Upper Saddle River,Upper Saddle River,NJ,New Jersey,34003,Bergen,41.0634,-74.0985,8313,611,shape,FALSE,TRUE,America/New_York,3,7458,1840000920
North Madison,North Madison,OH,Ohio,39085,Lake,41.8297,-81.0507,8313,821.4,shape,FALSE,FALSE,America/New_York,3,44057,1840004801
Harrison,Harrison,TN,Tennessee,47065,Hamilton,35.1271,-85.1453,8313,476,shape,FALSE,FALSE,America/New_York,3,37416 37341,1840013449
Mukwonago,Mukwonago,WI,Wisconsin,55133,Waukesha,42.857,-88.3269,8311,399.4,shape,FALSE,TRUE,America/Chicago,3,53149,1840003022
Temple Hills,Temple Hills,MD,Maryland,24033,Prince George's,38.8106,-76.9495,8310,2279.2,shape,FALSE,FALSE,America/New_York,2,20744 20748 20757 20791,1840005967
Runnemede,Runnemede,NJ,New Jersey,34007,Camden,39.8522,-75.074,8307,1563.8,shape,FALSE,TRUE,America/New_York,3,8078,1840001511
Irondale,Irondale,GA,Georgia,13063,Clayton,33.4773,-84.3601,8305,1016.1,shape,FALSE,FALSE,America/New_York,3,30238,1840029456
Oak Grove,Oak Grove,MO,Missouri,29095,Jackson,39.0075,-94.1282,8304,500.1,shape,FALSE,TRUE,America/Chicago,3,64075,1840008533
Orrville,Orrville,OH,Ohio,39169,Wayne,40.848,-81.7743,8304,571.6,shape,FALSE,TRUE,America/New_York,3,44667,1840009371
Somers,Somers,WI,Wisconsin,55059,Kenosha,42.6411,-87.8919,8303,125.6,shape,FALSE,TRUE,America/Chicago,3,53144 53140 53177 53171,1840038024
Houghton,Houghton,MI,Michigan,26061,Houghton,47.1118,-88.5675,8303,727.3,shape,FALSE,TRUE,America/Detroit,3,49931,1840003919
Pulaski,Pulaski,TN,Tennessee,47055,Giles,35.1933,-87.035,8301,427,shape,FALSE,TRUE,America/Chicago,3,38478,1840014575
Plumas Lake,Plumas Lake,CA,California,6115,Yuba,38.9845,-121.5634,8301,270.8,shape,FALSE,FALSE,America/Los_Angeles,3,95961,1840024456
Springfield,Springfield,FL,Florida,12005,Bay,30.1711,-85.609,8295,747.4,shape,FALSE,TRUE,America/Chicago,3,32401 32404 32405,1840015923
Hood River,Hood River,OR,Oregon,41027,Hood River,45.7092,-121.526,8292,1233,shape,FALSE,TRUE,America/Los_Angeles,3,97031,1840019942
Good Hope,Good Hope,CA,California,6065,Riverside,33.7706,-117.2771,8291,285.2,shape,FALSE,FALSE,America/Los_Angeles,3,92570,1840028330
Madison Park,Madison Park,NJ,New Jersey,34023,Middlesex,40.4454,-74.2966,8291,1760.5,shape,FALSE,FALSE,America/New_York,3,08879 08859 08857,1840005421
Gypsum,Gypsum,CO,Colorado,8037,Eagle,39.6287,-106.9348,8291,362.1,shape,FALSE,TRUE,America/Denver,3,81637,1840021426
Waite Park,Waite Park,MN,Minnesota,27145,Stearns,45.5313,-94.2528,8290,253.5,shape,FALSE,TRUE,America/Chicago,3,56387 56301 56388 56399,1840009989
Senatobia,Senatobia,MS,Mississippi,28137,Tate,34.6081,-89.9762,8288,205.7,shape,FALSE,TRUE,America/Chicago,3,38668,1840015545
Rawlins,Rawlins,WY,Wyoming,56007,Carbon,41.7849,-107.2265,8287,387.9,shape,FALSE,TRUE,America/Denver,3,82301,1840020094
Kenwood,Kenwood,OH,Ohio,39061,Hamilton,39.2066,-84.375,8287,1324.5,shape,FALSE,FALSE,America/New_York,3,45242 45243 45236,1840034154
Mason,Mason,MI,Michigan,26065,Ingham,42.5806,-84.4427,8284,625.9,shape,FALSE,TRUE,America/Detroit,3,48854,1840003104
Wynne,Wynne,AR,Arkansas,5037,Cross,35.2322,-90.7897,8284,355.6,shape,FALSE,TRUE,America/Chicago,3,72396,1840015443
Castle Shannon,Castle Shannon,PA,Pennsylvania,42003,Allegheny,40.3664,-80.0194,8283,2001.6,shape,FALSE,TRUE,America/New_York,2,15234,1840001215
Hillsboro,Hillsboro,TX,Texas,48217,Hill,32.0093,-97.115,8281,294.2,shape,FALSE,TRUE,America/Chicago,3,76645,1840020783
Spring Hill,Spring Hill,KS,Kansas,20091,Johnson,38.7565,-94.8201,8279,341.9,shape,FALSE,TRUE,America/Chicago,3,66083,1840001642
Long Grove,Long Grove,IL,Illinois,17097,Lake,42.1967,-88.0058,8279,258.1,shape,FALSE,TRUE,America/Chicago,3,60047,1840011164
Long Hill,Long Hill,CT,Connecticut,9120,Greater Bridgeport,41.2666,-73.2283,8279,988.1,shape,FALSE,FALSE,America/New_York,3,6611,1840153091
Wedgefield,Wedgefield,FL,Florida,12095,Orange,28.4847,-81.0809,8277,137,shape,FALSE,FALSE,America/New_York,3,32833,1840014091
Shiprock,Shiprock,NM,New Mexico,35045,San Juan,36.7924,-108.7005,8275,236.5,shape,FALSE,FALSE,America/Denver,3,87420,1840018988
Mount Joy,Mount Joy,PA,Pennsylvania,42071,Lancaster,40.1106,-76.5065,8274,1325.1,shape,FALSE,TRUE,America/New_York,3,17552,1840003723
Guadalupe,Guadalupe,CA,California,6083,Santa Barbara,34.9609,-120.5735,8272,2437.2,shape,FALSE,TRUE,America/Los_Angeles,2,93434,1840020467
Scott,Scott,LA,Louisiana,22055,Lafayette,30.2398,-92.0948,8271,272.2,shape,FALSE,TRUE,America/Chicago,3,70583 70507 70506,1840015932
Dumbarton,Dumbarton,VA,Virginia,51087,Henrico,37.613,-77.5066,8271,1693.9,shape,FALSE,FALSE,America/New_York,3,23228 23230,1840006387
East Foothills,East Foothills,CA,California,6085,Santa Clara,37.3826,-121.8138,8270,1501.3,shape,FALSE,FALSE,America/Los_Angeles,3,95127,1840028369
Brookhaven,Brookhaven,PA,Pennsylvania,42045,Delaware,39.8715,-75.3918,8268,1868.5,shape,FALSE,TRUE,America/New_York,3,19015,1840000689
Mount Rainier,Mount Rainier,MD,Maryland,24033,Prince George's,38.9423,-76.9645,8262,5007.2,shape,FALSE,TRUE,America/New_York,2,20712,1840005977
Wilmington Manor,Wilmington Manor,DE,Delaware,10003,New Castle,39.6858,-75.5849,8260,1951.6,shape,FALSE,FALSE,America/New_York,3,19720,1840005575
Grandview Heights,Grandview Heights,OH,Ohio,39049,Franklin,39.9793,-83.0408,8258,2425.2,shape,FALSE,TRUE,America/New_York,2,43212,1840003761
Mayo,Mayo,MD,Maryland,24003,Anne Arundel,38.9042,-76.5179,8255,567.2,shape,FALSE,FALSE,America/New_York,3,21037 21106,1840005923
Hampton,Hampton,GA,Georgia,13151,Henry,33.3774,-84.2969,8244,376.9,shape,FALSE,TRUE,America/New_York,3,30228,1840013751
Thousand Palms,Thousand Palms,CA,California,6065,Riverside,33.815,-116.3545,8242,134.7,shape,FALSE,FALSE,America/Los_Angeles,3,92276,1840019291
Rockton,Rockton,IL,Illinois,17201,Winnebago,42.4445,-89.0634,8241,463.7,shape,FALSE,TRUE,America/Chicago,3,61072,1840011121
Croton-on-Hudson,Croton-on-Hudson,NY,New York,36119,Westchester,41.2005,-73.9001,8237,677.6,shape,FALSE,TRUE,America/New_York,3,10520,1840004951
Rhinelander,Rhinelander,WI,Wisconsin,55085,Oneida,45.6358,-89.4261,8236,377.7,shape,FALSE,TRUE,America/Chicago,3,54501,1840002046
Bellevue,Bellevue,PA,Pennsylvania,42003,Allegheny,40.4945,-80.055,8236,3149.5,shape,FALSE,TRUE,America/New_York,2,15202,1840001203
Berkeley,Berkeley,MO,Missouri,29189,St. Louis,38.7439,-90.3361,8232,640.7,shape,FALSE,TRUE,America/Chicago,3,63134,1840007450
University of California-Davis,University of California-Davis,CA,California,6113,Yolo,38.5378,-121.7579,8229,1839.5,shape,FALSE,TRUE,America/Los_Angeles,3,95616,1840042938
Wytheville,Wytheville,VA,Virginia,51197,Wythe,36.953,-81.0881,8228,219.3,shape,FALSE,TRUE,America/New_York,3,24382,1840006504
Sioux Center,Sioux Center,IA,Iowa,19167,Sioux,43.0748,-96.1707,8227,503.3,shape,FALSE,TRUE,America/Chicago,3,51250,1840009043
Parkville,Parkville,PA,Pennsylvania,42133,York,39.7859,-76.9686,8226,1089.8,shape,FALSE,FALSE,America/New_York,3,17331,1840005507
Orono,Orono,MN,Minnesota,27053,Hennepin,44.9657,-93.5908,8223,199.5,shape,FALSE,TRUE,America/Chicago,3,55391 55356 55323,1840008927
Orland,Orland,CA,California,6021,Glenn,39.7461,-122.1856,8221,1058.6,shape,FALSE,TRUE,America/Los_Angeles,3,95963,1840020209
Centerville,Centerville,GA,Georgia,13153,Houston,32.6342,-83.6853,8220,804.6,shape,FALSE,TRUE,America/New_York,3,31028 31093,1840014884
Maryville,Maryville,IL,Illinois,17119,Madison,38.7264,-89.9647,8219,558.2,shape,FALSE,TRUE,America/Chicago,3,62062,1840012801
Fruitland Park,Fruitland Park,FL,Florida,12069,Lake,28.8599,-81.9177,8219,449.1,shape,FALSE,TRUE,America/New_York,3,34731 32163,1840014055
Johnstown,Johnstown,NY,New York,36035,Fulton,43.0073,-74.3755,8216,658.1,shape,FALSE,TRUE,America/New_York,3,12095,1840000376
Rolling Hills Estates,Rolling Hills Estates,CA,California,6037,Los Angeles,33.7783,-118.3509,8214,886.7,shape,FALSE,TRUE,America/Los_Angeles,3,90274,1840020494
Hillside,Hillside,IL,Illinois,17031,Cook,41.8675,-87.9019,8213,1001.1,shape,FALSE,TRUE,America/Chicago,3,60162,1840011261
Richfield,Richfield,UT,Utah,49041,Sevier,38.7613,-112.0931,8213,528,shape,FALSE,TRUE,America/Denver,3,84701,1840020239
Bellevue,Bellevue,OH,Ohio,39077,Huron,41.2745,-82.8403,8210,517.4,shape,FALSE,TRUE,America/New_York,3,44811,1840000654
Stayton,Stayton,OR,Oregon,41047,Marion,44.8034,-122.7984,8210,1025.1,shape,FALSE,TRUE,America/Los_Angeles,3,97383,1840021227
Wilson,Wilson,PA,Pennsylvania,42095,Northampton,40.6844,-75.2407,8208,2743.1,shape,FALSE,TRUE,America/New_York,2,18042,1840000984
Oradell,Oradell,NJ,New Jersey,34003,Bergen,40.9562,-74.0314,8208,1314.2,shape,FALSE,TRUE,America/New_York,3,7649,1840000914
Hornell,Hornell,NY,New York,36101,Steuben,42.3333,-77.6633,8208,966.6,shape,FALSE,TRUE,America/New_York,3,14843,1840000444
